S01W  -20.6561  -177.4002  515.3760  0.346427  0.246025  2.531152  5.27
TNGA  -20.6561  -177.4002  515.3760  0.247261  0.161828  1.682338  3.70
VABL  -20.6561  -177.4002  515.3760  0.528741  0.246389  1.610140  6.85
B07W  -19.2560  -174.4600  75.3358  0.351632  0.258010  2.012694  14.05
C05W  -19.2560  -174.4600  75.3358  0.432584  0.257440  1.926238  14.18
C08W  -19.2560  -174.4600  75.3358  0.512653  0.180265  1.307674  17.47
N01W  -19.2560  -174.4600  75.3358  0.319566  0.269702  2.267424  16.90
PNGI  -19.2560  -174.4600  75.3358  0.131303  0.145987  1.174228  9.20
A01  -18.9786  -175.8623  288.8877  0.528600  0.391575  3.113153  10.38
B02  -18.9786  -175.8623  288.8877  0.659305  0.216670  1.609189  16.16
B03  -18.9786  -175.8623  288.8877  0.660144  0.203014  1.310822  16.56
B04W  -18.9786  -175.8623  288.8877  0.639881  0.277803  1.857284  16.28
B05W  -18.9786  -175.8623  288.8877  0.582353  0.399993  2.974078  15.01
B06  -18.9786  -175.8623  288.8877  0.592793  0.344944  2.523836  15.46
B07W  -18.9786  -175.8623  288.8877  0.700169  0.291758  2.025481  18.42
B09W  -18.9786  -175.8623  288.8877  0.590083  0.154965  1.255592  15.57
B10  -18.9786  -175.8623  288.8877  0.657914  0.214385  1.459054  17.21
B11W  -18.9786  -175.8623  288.8877  0.620065  0.298070  2.057521  16.15
B12  -18.9786  -175.8623  288.8877  0.618604  0.244285  1.665956  15.97
C01W  -18.9786  -175.8623  288.8877  0.506750  0.319760  2.302731  11.54
C03W  -18.9786  -175.8623  288.8877  0.616422  0.283201  2.048850  13.57
C05W  -18.9786  -175.8623  288.8877  0.660617  0.154243  1.231733  15.41
C08W  -18.9786  -175.8623  288.8877  0.690061  0.418489  2.762331  17.00
EUAP  -18.9786  -175.8623  288.8877  0.341766  0.227885  2.026406  6.79
A02W  -21.1880  -176.2617  212.6418  0.407638  0.230659  2.151231  14.06
B02  -21.1880  -176.2617  212.6418  0.432514  0.240582  2.179759  12.08
B03  -21.1880  -176.2617  212.6418  0.440595  0.268704  2.362611  12.59
B04W  -21.1880  -176.2617  212.6418  0.478679  0.247387  2.216965  13.86
B06  -21.1880  -176.2617  212.6418  0.479236  0.261990  2.194162  14.02
C01W  -21.1880  -176.2617  212.6418  0.294472  0.193613  2.057368  8.95
C03W  -21.1880  -176.2617  212.6418  0.422807  0.281245  2.635971  14.57
C05W  -21.1880  -176.2617  212.6418  0.488104  0.190416  1.764470  16.76
C08W  -21.1880  -176.2617  212.6418  0.543010  0.232375  1.800708  17.90
C10W  -21.1880  -176.2617  212.6418  0.558987  0.197582  1.554581  19.82
C11W  -21.1880  -176.2617  212.6418  0.514868  0.202593  1.802124  18.65
C16W  -21.1880  -176.2617  212.6418  0.467794  0.182123  1.799804  15.80
EUAP  -21.1880  -176.2617  212.6418  0.181340  0.102731  1.120238  5.50
PNGI  -21.1880  -176.2617  212.6418  0.245737  0.163977  1.705609  5.93
S01W  -21.1880  -176.2617  212.6418  0.432422  0.252652  2.388998  14.25
A14W  -20.5166  -177.2747  462.3136  0.422476  0.375547  3.129287  7.46
B03  -20.5166  -177.2747  462.3136  0.537877  0.220106  1.295706  8.73
B05W  -20.5166  -177.2747  462.3136  0.527978  0.268224  2.042380  8.75
B12  -20.5166  -177.2747  462.3136  0.602434  0.227084  1.718909  10.33
B13  -20.5166  -177.2747  462.3136  0.556744  0.154233  1.209854  9.53
C01W  -20.5166  -177.2747  462.3136  0.378868  0.270984  2.465080  6.14
C03W  -20.5166  -177.2747  462.3136  0.607082  0.330585  2.519714  10.25
C05W  -20.5166  -177.2747  462.3136  0.618488  0.374178  2.751955  10.59
C08W  -20.5166  -177.2747  462.3136  0.634243  0.212272  1.622155  10.93
VAVP  -20.5166  -177.2747  462.3136  0.239414  0.188301  1.665558  3.30
A05  -21.2961  -175.1207  67.3311  0.344777  0.214347  2.405953  19.08
C06  -21.2961  -175.1207  67.3311  0.259494  0.171031  1.902899  14.93
C08W  -21.2961  -175.1207  67.3311  0.408777  0.205387  2.138498  17.59
C09W  -21.2961  -175.1207  67.3311  0.319801  0.251914  2.773728  15.22
C10W  -21.2961  -175.1207  67.3311  0.341308  0.238735  2.563229  17.13
EUAP  -21.2961  -175.1207  67.3311  0.136172  0.091533  0.990894  13.18
FOA  -21.2961  -175.1207  67.3311  0.209281  0.127931  1.408596  7.39
NMKA  -21.2961  -175.1207  67.3311  0.120237  0.085600  0.932909  6.19
PNGI  -21.2961  -175.1207  67.3311  0.157631  0.111504  1.225621  5.84
A02W  -20.5617  -175.1687  100.1972  0.168722  0.138969  1.349202  7.93
A08W  -20.5617  -175.1687  100.1972  0.325284  0.144032  1.249817  12.64
B02  -20.5617  -175.1687  100.1972  0.248528  0.172626  1.735192  15.34
C03W  -20.5617  -175.1687  100.1972  0.233517  0.178299  1.718165  13.90
C05W  -20.5617  -175.1687  100.1972  0.255037  0.165634  1.639057  14.28
C06  -20.5617  -175.1687  100.1972  0.267007  0.201543  1.960400  13.69
C08W  -20.5617  -175.1687  100.1972  0.352600  0.178862  1.681415  17.93
C10W  -20.5617  -175.1687  100.1972  0.326106  0.168043  1.543424  16.11
B03  -20.6386  -177.5990  482.8177  0.504513  0.344544  2.501801  7.80
B04W  -20.6386  -177.5990  482.8177  0.555369  0.310140  1.986206  8.69
C05W  -20.6386  -177.5990  482.8177  0.580989  0.321868  2.131501  9.50
EUAP  -20.6386  -177.5990  482.8177  0.214164  0.197418  1.571789  3.19
PNGI  -20.6386  -177.5990  482.8177  0.252435  0.238064  1.864148  3.58
A01  -21.4259  -176.2279  195.2079  0.287370  0.163551  1.752110  10.46
A02W  -21.4259  -176.2279  195.2079  0.334416  0.235610  2.398901  12.70
A03  -21.4259  -176.2279  195.2079  0.400807  0.211817  1.924785  15.43
A05  -21.4259  -176.2279  195.2079  0.434785  0.251205  2.075820  17.06
A08W  -21.4259  -176.2279  195.2079  0.423003  0.222819  1.840646  16.30
B05W  -21.4259  -176.2279  195.2079  0.444991  0.194479  1.643468  12.79
C03W  -21.4259  -176.2279  195.2079  0.379748  0.233169  1.942849  13.85
C05W  -21.4259  -176.2279  195.2079  0.500990  0.229538  1.758894  17.70
C06  -21.4259  -176.2279  195.2079  0.437841  0.247696  1.972501  16.52
C08W  -21.4259  -176.2279  195.2079  0.551411  0.197296  1.588717  18.21
C10W  -21.4259  -176.2279  195.2079  0.538643  0.195222  1.448700  19.88
PNGI  -21.4259  -176.2279  195.2079  0.196273  0.133730  1.359131  4.68
S01W  -21.4259  -176.2279  195.2079  0.375926  0.269024  2.697818  13.92
A09  -21.7022  -176.2139  177.2180  0.426402  0.164919  1.169258  17.03
B02  -21.7022  -176.2139  177.2180  0.411014  0.252301  2.105928  11.17
B05W  -21.7022  -176.2139  177.2180  0.445740  0.272843  1.939809  12.34
B06  -21.7022  -176.2139  177.2180  0.465646  0.245874  1.677680  12.83
C01W  -21.7022  -176.2139  177.2180  0.299620  0.264665  2.251745  9.21
C03W  -21.7022  -176.2139  177.2180  0.388575  0.303170  2.628830  14.42
C05W  -21.7022  -176.2139  177.2180  0.484080  0.240885  1.730958  16.94
C08W  -21.7022  -176.2139  177.2180  0.525938  0.197078  1.521509  16.90
S01W  -21.7022  -176.2139  177.2180  0.391210  0.250852  2.268429  16.22
A02W  -19.4721  -174.4225  78.7959  0.212734  0.149601  1.625014  5.67
A03  -19.4721  -174.4225  78.7959  0.211707  0.142586  1.543127  5.59
B01W  -19.4721  -174.4225  78.7959  0.113887  0.091490  0.947272  6.87
B02  -19.4721  -174.4225  78.7959  0.255825  0.158073  1.701379  14.67
B05W  -19.4721  -174.4225  78.7959  0.252307  0.151827  1.640127  11.44
B07W  -19.4721  -174.4225  78.7959  0.341204  0.199123  2.024561  13.71
C05W  -19.4721  -174.4225  78.7959  0.376366  0.174347  1.593190  12.82
N01W  -19.4721  -174.4225  78.7959  0.252147  0.149562  1.609776  12.60
PNGI  -19.4721  -174.4225  78.7959  0.124065  0.104164  1.074868  9.64
A01  -19.9568  -174.5697  76.7376  0.206355  0.166798  1.704188  6.76
A02W  -19.9568  -174.5697  76.7376  0.204638  0.140788  1.525144  6.72
A03  -19.9568  -174.5697  76.7376  0.239733  0.153281  1.693381  7.67
B07W  -19.9568  -174.5697  76.7376  0.331697  0.222428  2.405328  14.44
C01W  -19.9568  -174.5697  76.7376  0.147826  0.104804  1.119687  8.70
C03W  -19.9568  -174.5697  76.7376  0.261424  0.136587  1.533994  10.79
C05W  -19.9568  -174.5697  76.7376  0.276637  0.164470  1.816995  11.38
C08W  -19.9568  -174.5697  76.7376  0.414817  0.193320  1.925683  16.83
FONI  -19.9568  -174.5697  76.7376  0.103326  0.084646  0.890734  8.58
A03  -20.5686  -175.9238  29.6823  0.226185  0.136936  1.550558  14.55
A05  -20.5686  -175.9238  29.6823  0.292182  0.165504  1.890301  19.18
A07  -20.5686  -175.9238  29.6823  0.272587  0.164076  1.880540  18.21
B07W  -20.5686  -175.9238  29.6823  0.166573  0.139431  1.512703  10.98
B08  -20.5686  -175.9238  29.6823  0.240229  0.166470  1.838110  15.19
B10  -20.5686  -175.9238  29.6823  0.282681  0.147386  1.745796  15.22
C01W  -20.5686  -175.9238  29.6823  0.207372  0.152606  1.668758  14.91
C08W  -20.5686  -175.9238  29.6823  0.102792  0.077487  0.840670  12.19
C13  -20.5686  -175.9238  29.6823  0.194070  0.156920  1.718682  21.51
A02W  -21.8200  -175.5643  90.5907  0.207046  0.123092  1.607421  14.73
A03  -21.8200  -175.5643  90.5907  0.267967  0.158844  2.068236  18.37
A05  -21.8200  -175.5643  90.5907  0.413847  0.241955  3.145816  24.86
A06W  -21.8200  -175.5643  90.5907  0.343229  0.216020  2.804542  18.97
A07  -21.8200  -175.5643  90.5907  0.389931  0.285164  3.605030  20.66
A08W  -21.8200  -175.5643  90.5907  0.348697  0.215285  2.815461  16.99
A09  -21.8200  -175.5643  90.5907  0.418200  0.261273  3.360244  18.92
A10W  -21.8200  -175.5643  90.5907  0.413806  0.247935  3.096653  17.23
A11  -21.8200  -175.5643  90.5907  0.476958  0.245746  3.001058  17.94
A12W  -21.8200  -175.5643  90.5907  0.348761  0.209309  2.737297  11.86
A14W  -21.8200  -175.5643  90.5907  0.574412  0.305657  3.257288  13.59
B03  -21.8200  -175.5643  90.5907  0.415645  0.202985  2.722863  13.62
B06  -21.8200  -175.5643  90.5907  0.442140  0.219953  2.764207  13.74
B10  -21.8200  -175.5643  90.5907  0.685857  0.284695  2.197835  18.59
B11W  -21.8200  -175.5643  90.5907  0.651160  0.247704  2.260198  17.24
C03W  -21.8200  -175.5643  90.5907  0.285655  0.162322  2.119706  15.54
C06  -21.8200  -175.5643  90.5907  0.295957  0.184767  2.427043  15.25
C07W  -21.8200  -175.5643  90.5907  0.557785  0.277084  2.982851  18.17
C08W  -21.8200  -175.5643  90.5907  0.508096  0.296323  3.506076  18.45
C09W  -21.8200  -175.5643  90.5907  0.445500  0.261697  3.131225  18.46
C10W  -21.8200  -175.5643  90.5907  0.424243  0.292639  3.491965  19.30
C11W  -21.8200  -175.5643  90.5907  0.366441  0.230848  2.988399  18.57
C15  -21.8200  -175.5643  90.5907  0.629284  0.294295  2.610087  18.96
C16W  -21.8200  -175.5643  90.5907  0.411535  0.284421  3.543181  14.38
C17W  -21.8200  -175.5643  90.5907  0.584406  0.255404  2.850440  16.06
S01W  -21.8200  -175.5643  90.5907  0.228103  0.123958  1.614008  15.75
S02W  -21.8200  -175.5643  90.5907  0.384259  0.104924  1.050508  17.18
A09  -19.5786  -177.3917  388.9725  0.769282  0.281104  1.710671  14.44
B01W  -19.5786  -177.3917  388.9725  0.521637  0.359401  2.651256  9.09
B03  -19.5786  -177.3917  388.9725  0.666238  0.294990  1.581087  12.19
B04W  -19.5786  -177.3917  388.9725  0.681529  0.353523  2.372745  12.67
B05W  -19.5786  -177.3917  388.9725  0.677161  0.476088  2.889925  12.82
B10  -19.5786  -177.3917  388.9725  0.738089  0.254700  1.782599  14.76
B11W  -19.5786  -177.3917  388.9725  0.719458  0.406612  2.550914  14.53
B12  -19.5786  -177.3917  388.9725  0.725978  0.420605  2.464184  14.88
C08W  -19.5786  -177.3917  388.9725  0.827720  0.512182  3.126413  16.15
C09W  -19.5786  -177.3917  388.9725  0.763576  0.378826  2.385387  14.65
C10W  -19.5786  -177.3917  388.9725  0.815698  0.372283  2.275868  15.39
LBSA  -19.5786  -177.3917  388.9725  0.761282  0.403723  2.047684  10.11
N03W  -19.5786  -177.3917  388.9725  0.626497  0.270363  2.044043  12.35
TVNI  -19.5786  -177.3917  388.9725  0.721034  0.345529  1.785790  10.44
A01  -20.6738  -175.9307  201.8998  0.325574  0.206887  2.372445  10.90
A02W  -20.6738  -175.9307  201.8998  0.374763  0.229873  2.674569  12.96
A03  -20.6738  -175.9307  201.8998  0.447095  0.229181  2.204907  15.66
A05  -20.6738  -175.9307  201.8998  0.611413  0.198763  1.841763  21.90
B02  -20.6738  -175.9307  201.8998  0.439381  0.237250  2.232045  14.56
B04W  -20.6738  -175.9307  201.8998  0.432011  0.239980  2.478268  14.78
B05W  -20.6738  -175.9307  201.8998  0.419166  0.237223  2.348052  14.37
B06  -20.6738  -175.9307  201.8998  0.433163  0.195484  1.847821  14.84
C01W  -20.6738  -175.9307  201.8998  0.282402  0.182088  2.115128  9.83
C03W  -20.6738  -175.9307  201.8998  0.433618  0.256969  2.832874  16.11
C06  -20.6738  -175.9307  201.8998  0.501539  0.225919  2.193402  18.79
C08W  -20.6738  -175.9307  201.8998  0.537733  0.164710  1.559661  20.03
C10W  -20.6738  -175.9307  201.8998  0.522932  0.274112  2.352529  19.71
C11W  -20.6738  -175.9307  201.8998  0.487521  0.218400  1.919003  18.02
