B04W  -21.1880  -176.2617  212.6418  0.437252  0.227826  2.041668  12.66
B06  -21.1880  -176.2617  212.6418  0.439418  0.255426  2.139193  12.85
C01W  -21.1880  -176.2617  212.6418  0.250829  0.159423  1.694055  7.62
C03W  -21.1880  -176.2617  212.6418  0.379683  0.252092  2.362739  13.08
C05W  -21.1880  -176.2617  212.6418  0.450128  0.182003  1.686513  15.46
C08W  -21.1880  -176.2617  212.6418  0.496915  0.231422  1.793329  16.38
C10W  -21.1880  -176.2617  212.6418  0.513997  0.185282  1.457804  18.23
C11W  -21.1880  -176.2617  212.6418  0.487925  0.213419  1.898420  17.68
C16W  -21.1880  -176.2617  212.6418  0.429301  0.180084  1.779657  14.50
EUAP  -21.1880  -176.2617  212.6418  0.137785  0.082140  0.895703  4.18
PNGI  -21.1880  -176.2617  212.6418  0.202632  0.129910  1.351252  4.89
S01W  -21.1880  -176.2617  212.6418  0.392400  0.226276  2.139595  12.93
A14W  -20.5166  -177.2747  462.3136  0.427173  0.385265  3.210266  7.54
B03  -20.5166  -177.2747  462.3136  0.548033  0.244284  1.438033  8.89
B05W  -20.5166  -177.2747  462.3136  0.524637  0.259846  1.978589  8.69
B12  -20.5166  -177.2747  462.3136  0.609139  0.256402  1.940835  10.44
B13  -20.5166  -177.2747  462.3136  0.556476  0.165019  1.294464  9.53
C01W  -20.5166  -177.2747  462.3136  0.379686  0.263057  2.392968  6.16
C03W  -20.5166  -177.2747  462.3136  0.609764  0.323822  2.468171  10.30
C05W  -20.5166  -177.2747  462.3136  0.621096  0.387323  2.848630  10.64
C08W  -20.5166  -177.2747  462.3136  0.636267  0.224051  1.712170  10.97
VAVP  -20.5166  -177.2747  462.3136  0.241345  0.188882  1.670698  3.32
A05  -21.2961  -175.1207  67.3311  0.318531  0.218295  2.283743  17.63
C06  -21.2961  -175.1207  67.3311  0.241132  0.185724  1.925324  13.87
C08W  -21.2961  -175.1207  67.3311  0.384953  0.214948  2.102291  16.57
C10W  -21.2961  -175.1207  67.3311  0.318218  0.247985  2.478060  15.98
FOA  -21.2961  -175.1207  67.3311  0.186294  0.119894  1.229558  6.58
NMKA  -21.2961  -175.1207  67.3311  0.096597  0.073035  0.741140  4.98
PNGI  -21.2961  -175.1207  67.3311  0.135097  0.105234  1.077306  5.01
A02W  -20.5617  -175.1687  100.1972  0.159627  0.119447  1.191947  7.51
A08W  -20.5617  -175.1687  100.1972  0.315444  0.143790  1.271677  12.25
B02  -20.5617  -175.1687  100.1972  0.240293  0.164700  1.700913  14.83
B04W  -20.5617  -175.1687  100.1972  0.268350  0.140950  1.394831  15.02
C03W  -20.5617  -175.1687  100.1972  0.224876  0.166696  1.651203  13.39
C05W  -20.5617  -175.1687  100.1972  0.248523  0.163559  1.663214  13.92
C06  -20.5617  -175.1687  100.1972  0.262973  0.202146  2.020952  13.48
C08W  -20.5617  -175.1687  100.1972  0.345865  0.176153  1.695890  17.59
C10W  -20.5617  -175.1687  100.1972  0.318744  0.162176  1.525231  15.75
A01  -21.4259  -176.2279  195.2079  0.274924  0.154580  1.656000  10.01
A02W  -21.4259  -176.2279  195.2079  0.322109  0.218403  2.223698  12.23
A03  -21.4259  -176.2279  195.2079  0.386414  0.207533  1.885863  14.87
A05  -21.4259  -176.2279  195.2079  0.418395  0.242136  2.000878  16.41
A08W  -21.4259  -176.2279  195.2079  0.410299  0.228343  1.886284  15.81
B05W  -21.4259  -176.2279  195.2079  0.422693  0.184250  1.557026  12.15
C03W  -21.4259  -176.2279  195.2079  0.366035  0.222917  1.857427  13.35
C05W  -21.4259  -176.2279  195.2079  0.478736  0.234671  1.798223  16.91
C06  -21.4259  -176.2279  195.2079  0.417229  0.255087  2.031358  15.74
C08W  -21.4259  -176.2279  195.2079  0.532642  0.206450  1.662433  17.59
C10W  -21.4259  -176.2279  195.2079  0.516212  0.195279  1.449123  19.05
PNGI  -21.4259  -176.2279  195.2079  0.184641  0.125219  1.272627  4.40
S01W  -21.4259  -176.2279  195.2079  0.363087  0.258501  2.592296  13.44
A09  -21.7022  -176.2139  177.2180  0.408154  0.165602  1.174099  16.30
B02  -21.7022  -176.2139  177.2180  0.406210  0.250431  2.090315  11.04
B05W  -21.7022  -176.2139  177.2180  0.432213  0.264512  1.880579  11.97
